task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--psf__requests-1376,UNRESOLVED,3caedfd1eeec54784fc5d2ab8e9a49d05bcfaf86e3e3150778ba60fc2d10964e,episode:54683b4020ce130deb82e19fc28440c2572f30e3e531795b19f3a10b6c47980e,fieldname_encoding,PUBLIC_TEST_OBSERVATION,7,GREEN,True,False,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3caedfd1eeec54784fc5d2ab8e9a49d05bcfaf86e3e3150778ba60fc2d10964e.json
swebench--psf__requests-1376,UNRESOLVED,28b9df3d1b0807c840eb4dca12ca7e52482f4e0c193d95fff4088c0e35ec770b,episode:68a0cccde76f0de430af1d0f36a1f3b9ef4142ad2d9456402f83990c062fc7db,fieldname_encoding,PUBLIC_TEST_OBSERVATION,13,GREEN,True,False,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/28b9df3d1b0807c840eb4dca12ca7e52482f4e0c193d95fff4088c0e35ec770b.json
swebench--psf__requests-1376,UNRESOLVED,8d36d5a9cf2c14c44f8b595cebe5d81b3f55249ec85dfd81d24d23b09b89a8d6,episode:651098c06245ead0a2586d6df5d1c1a42e1b120fe6da85c7c7ed2c65b66edec7,fieldname_encoding,COMPLETED_SUBGOAL,14,,True,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8d36d5a9cf2c14c44f8b595cebe5d81b3f55249ec85dfd81d24d23b09b89a8d6.json
swebench--psf__requests-1376,UNRESOLVED,f1b06b0e8ae54ef43c64ed2cb32bbfb029fa93fd4b86c29f3ec6ba628952689a,episode:3b99d165a540c636e2a63fd70000feb94054a65b81436f323babd02f97cede45,multipart_invariants,COMPLETED_SUBGOAL,26,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f1b06b0e8ae54ef43c64ed2cb32bbfb029fa93fd4b86c29f3ec6ba628952689a.json
swebench--psf__requests-1635,RESOLVED,469f15fc10b900cf14a52865e86eb25f6864c045ae9907ec885f9e63025276a2,episode:5d90eff4826709ea50d50deeecbf0ac5a1ee42d52933ddf08e63b2ba8f8f5850,redirect_cookies,PUBLIC_TEST_OBSERVATION,17,RED,False,False,20,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/469f15fc10b900cf14a52865e86eb25f6864c045ae9907ec885f9e63025276a2.json
swebench--psf__requests-1635,RESOLVED,fc60f461d895f63b7cac0062d6f28c7beca0fc97afe2200c86c415c8474f47e4,episode:3226fdf5aafecc800e109875af1a2a99849b714068938180f861927fe9a78122,redirect_cookies,PUBLIC_TEST_OBSERVATION,22,GREEN,True,False,20,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/fc60f461d895f63b7cac0062d6f28c7beca0fc97afe2200c86c415c8474f47e4.json
swebench--psf__requests-1635,RESOLVED,072913e5904de6d2e5fae323eefe2fcd73a1becca3cc0d4fdde71469c2438e2b,episode:050f96c7800efea22701de614ebf4993b5582243e18ceac8fd97dfe7e597ee3b,redirect_cookies,COMPLETED_SUBGOAL,23,,True,True,20,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/072913e5904de6d2e5fae323eefe2fcd73a1becca3cc0d4fdde71469c2438e2b.json
swebench--psf__requests-1635,RESOLVED,ee353647b0a2e3f5f8e67bafe0217bc13e4bace997d7504f76e680359c852d79,episode:47b9616a0ab91223c9a9e49ab6200a520e8e5334488dc26a0622e847d6282858,history_headers,PUBLIC_TEST_OBSERVATION,32,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ee353647b0a2e3f5f8e67bafe0217bc13e4bace997d7504f76e680359c852d79.json
swebench--psf__requests-1635,RESOLVED,cb5245735e045c832411b4791dfb5ad9aa655e50c4e8b5b693ddc7a0ac452f59,episode:e650c95b136b4beeef178111ff9c35eeb49e2d92052cdc31f5cb83ad5e29799b,history_headers,PUBLIC_TEST_OBSERVATION,34,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cb5245735e045c832411b4791dfb5ad9aa655e50c4e8b5b693ddc7a0ac452f59.json
swebench--psf__requests-1635,RESOLVED,e97a0d74c79708b82e426f955806cac04a9f6d3f4d8b4010a6746a75fa9a7076,episode:1cb5ff908101cd829c390745028ea16f9b41c2883740428ef3e05f4bd90b7ce8,history_headers,PUBLIC_TEST_OBSERVATION,41,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e97a0d74c79708b82e426f955806cac04a9f6d3f4d8b4010a6746a75fa9a7076.json
swebench--psf__requests-1635,RESOLVED,34d571b1be9f01b9d71732586417d2efa882f2d869db6ae64aaf39060eb66149,episode:c124e404808229c6babf42057f8f0f1cf455a078602b7fb512e1365568847b7a,history_headers,COMPLETED_SUBGOAL,45,,True,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/34d571b1be9f01b9d71732586417d2efa882f2d869db6ae64aaf39060eb66149.json
swebench--psf__requests-1689,RESOLVED,779d0f5b6e06a65af373fb81b25779d74ba65e9246d1747c552c80e43a5a028d,episode:0e56cd7c27c287df8d8d98b7fe971d3694bc0c634ecb2e6e75a5f90cd36e7f01,native_headers,PUBLIC_TEST_OBSERVATION,15,RED,False,False,14,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/779d0f5b6e06a65af373fb81b25779d74ba65e9246d1747c552c80e43a5a028d.json
swebench--psf__requests-1689,RESOLVED,a6622c39a34ba5d937add84c5fbc2276dec73c950a3e573fdab4d0896e1fd42c,episode:a9018217f024fcdcb89091aeaab912310e0a49eb9eb6960e09edcca331b2dccf,native_headers,PUBLIC_TEST_OBSERVATION,19,GREEN,True,False,14,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a6622c39a34ba5d937add84c5fbc2276dec73c950a3e573fdab4d0896e1fd42c.json
swebench--psf__requests-1689,RESOLVED,b6c106a627d853086be9623dc0c59655407198dad65d6674d91a1275e63b0a53,episode:15dbdad11e074fcb4b566f5bc306c02e3e742c0c12eaae17327b6e90d8f1cbc6,native_headers,COMPLETED_SUBGOAL,20,,True,True,14,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b6c106a627d853086be9623dc0c59655407198dad65d6674d91a1275e63b0a53.json
swebench--psf__requests-1689,RESOLVED,2cec5e653134adea6dbeabee3bcf86db4391abf387e4b46a454275a59c80d86e,episode:c12fc26f6da2c1fb050a221be68df060e92e56023f1dd0b0c7558388f635d6a6,verify_uploads,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2cec5e653134adea6dbeabee3bcf86db4391abf387e4b46a454275a59c80d86e.json
swebench--psf__requests-1689,RESOLVED,f85956236f73cee941888767d8ba08e00f2a851360d3dfd2a828f22bac51687c,episode:67574768034dfcd88f9e209d5b784ff0dff27f656087008e9d1692aa1284fd81,verify_uploads,COMPLETED_SUBGOAL,37,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f85956236f73cee941888767d8ba08e00f2a851360d3dfd2a828f22bac51687c.json
swebench--psf__requests-2413,UNRESOLVED,0a32664db753579a6690f9269bc9969dcc1be7963dad1e54eb66dec6b537a57f,episode:52995c325ed60881c42bc8ba0622139b6d0b5b4be43e1f80be533457c82c5754,unicode-filenames,PUBLIC_TEST_OBSERVATION,19,RED,False,False,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0a32664db753579a6690f9269bc9969dcc1be7963dad1e54eb66dec6b537a57f.json
swebench--psf__requests-2413,UNRESOLVED,1d954481777d5bf259ed785e44f2204a613eee0eccf867d06f5ba24d703a1675,episode:e867668cf62a17df64d0fc3500bf95c3f13780d525746ddf6acca997daf49b6d,unicode-filenames,PUBLIC_TEST_OBSERVATION,21,GREEN,True,False,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1d954481777d5bf259ed785e44f2204a613eee0eccf867d06f5ba24d703a1675.json
swebench--psf__requests-2413,UNRESOLVED,3e9f3b9c3d12d61dbe6fad2ea0e30f9341f90f6b2a2f30328fb30f3b284bd153,episode:ad2c87e775a398f64bf574fe291bab7dc0c458e0453e574dcabec305352aa197,unicode-filenames,COMPLETED_SUBGOAL,22,,True,True,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3e9f3b9c3d12d61dbe6fad2ea0e30f9341f90f6b2a2f30328fb30f3b284bd153.json
swebench--psf__requests-2413,UNRESOLVED,075af9de429ff657f48b64d2975f9fe9388741be43e28b5b74e4be274e540b18,episode:f3d0432ddd50e011e78ac93ccd1e2db7b09246aecbdbb2cda9a831301a1cd8cc,upload-verification,PUBLIC_TEST_OBSERVATION,32,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/075af9de429ff657f48b64d2975f9fe9388741be43e28b5b74e4be274e540b18.json
swebench--psf__requests-2413,UNRESOLVED,c1870c1d20a9abbf250eab2ead880798473e93d68e4cdf70592f38e5fd06c0ab,episode:2729ebe455103c4972c86a0821ba38bdbb420a7c5cc7487b5f8e2218858ae1b8,upload-verification,COMPLETED_SUBGOAL,39,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c1870c1d20a9abbf250eab2ead880798473e93d68e4cdf70592f38e5fd06c0ab.json
swebench--psf__requests-2617,RESOLVED,6cead736774895c61b29319420557310d24bbdeb0bbe040ece00ce6412350b61,episode:fae6d986d9068d381d36ae71ecf619e7f873275216a2f1d7b639e752c05d6d03,native-method,PUBLIC_TEST_OBSERVATION,14,RED,False,False,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6cead736774895c61b29319420557310d24bbdeb0bbe040ece00ce6412350b61.json
swebench--psf__requests-2617,RESOLVED,e32a97b96e0e9865dc74e4a8083a500d35029b1df42a0a1e6bbc577262b28084,episode:5c25672b48b4cbe8193dd5d53fc985b078900a33b29e69cbfcb69b286333c908,native-method,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e32a97b96e0e9865dc74e4a8083a500d35029b1df42a0a1e6bbc577262b28084.json
swebench--psf__requests-2617,RESOLVED,441c27e265e78baf143281fb2323c5e072822b63f54fa3ea81d8db3bb175a692,episode:6c696fcebc1e9efb40755c006d6053d651a489239d409010975b2bb7285010f6,native-method,COMPLETED_SUBGOAL,17,,True,True,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/441c27e265e78baf143281fb2323c5e072822b63f54fa3ea81d8db3bb175a692.json
swebench--psf__requests-2617,RESOLVED,ef3a868ff4d2ebea6a39bbca6bb2bbeafc699bbea3506b58d57e1ab705343cda,episode:eabe976749966a9cc69226d51f05ddc90ef6e2c3dac23ae0b5ac00ce255cdf7a,verify-uploads,PUBLIC_TEST_OBSERVATION,26,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ef3a868ff4d2ebea6a39bbca6bb2bbeafc699bbea3506b58d57e1ab705343cda.json
swebench--psf__requests-2617,RESOLVED,468199dcf34c82340913600f8ab13a1b0fbee03f2f28a16fab181e155408a3cd,episode:a35805c84348c93ed6641cf5a318df48bd8a3640bf6754ee6dcc40add67e15ed,verify-uploads,TERMINAL_ACTIVE,28,,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/468199dcf34c82340913600f8ab13a1b0fbee03f2f28a16fab181e155408a3cd.json
swebench--psf__requests-5087,RESOLVED,34df8ff52606a23ccf7f0653f0f1e5868c7f586484de2659446fbecf6dd13bed,episode:508673cca957e9570d53e58d1f25820327bc79293d7eefe9624206b1f7a9c872,retain_read_errors,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/34df8ff52606a23ccf7f0653f0f1e5868c7f586484de2659446fbecf6dd13bed.json
swebench--psf__requests-5087,RESOLVED,b2d62ec8d0c05410465b6c814256148f2b09c83462322b5cca3c312eed0caf43,episode:32b0823d7e7dabcc74eb6285b000f82085047a5d09d9ccf980efed101f702f34,retain_read_errors,COMPLETED_SUBGOAL,17,,True,True,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b2d62ec8d0c05410465b6c814256148f2b09c83462322b5cca3c312eed0caf43.json
swebench--psf__requests-5087,RESOLVED,24f91d55a1b397ea14ea5eef18d9fa48ef1bc0284dc0a7d6f7c14598441d679f,episode:8d999de6a5f3f81c3c2e176602e6f83f952f85ce33b062355115e61d82a1dab6,verify_content_invariants,PUBLIC_TEST_OBSERVATION,28,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/24f91d55a1b397ea14ea5eef18d9fa48ef1bc0284dc0a7d6f7c14598441d679f.json
swebench--psf__requests-5087,RESOLVED,8369fe1c894403e101058326b2ce3eb4e68fe6008a5ba3b72729fe7d7e0aef53,episode:aa6b33bcc5dd48ef91084d28bf12b5e3d0225117ea74463de314cc7586f6e307,verify_content_invariants,PUBLIC_TEST_OBSERVATION,29,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8369fe1c894403e101058326b2ce3eb4e68fe6008a5ba3b72729fe7d7e0aef53.json
swebench--psf__requests-5087,RESOLVED,0d1ed3f658f82f9b209b0ca19b39c21ed72cf2cec3a0519cce81293118874fde,episode:94a90023d0a2317d126a765887793770dabd7223851d32073c4af2a0f74848bc,verify_content_invariants,COMPLETED_SUBGOAL,34,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0d1ed3f658f82f9b209b0ca19b39c21ed72cf2cec3a0519cce81293118874fde.json
swebench--psf__requests-774,RESOLVED,7ec00bd6cb5288a618abd69a2491b3e11d2e165c5916e2138773ddbfc8636fbb,episode:c10a8762d6aad3889ba4feaa3168994433c503bfc167d2fc272c24bda7969bc8,idna-errors,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7ec00bd6cb5288a618abd69a2491b3e11d2e165c5916e2138773ddbfc8636fbb.json
swebench--psf__requests-774,RESOLVED,ca7f2fb9119f5cb9cc764b7029ad34213123fdedc94e7f9e23f754d793b9ce95,episode:b52c12856bab606ce15829704d119ad71ebe87451153ce8cce224913173b3921,idna-errors,COMPLETED_SUBGOAL,17,,True,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ca7f2fb9119f5cb9cc764b7029ad34213123fdedc94e7f9e23f754d793b9ce95.json
swebench--psf__requests-774,RESOLVED,be995f2a7146a09e0bbe065c2fc4174bb660e72736d6a4ed0f5a810ec399802b,episode:c69a794c388950cb65325ff0dc0de3834e634f2f0bcf359cf168b7301f651949,idna-compatibility,PUBLIC_TEST_OBSERVATION,24,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/be995f2a7146a09e0bbe065c2fc4174bb660e72736d6a4ed0f5a810ec399802b.json
swebench--psf__requests-774,RESOLVED,71102147f8e45212ab2b4e83e617dcc8da5e616f1a9b2e12eaa6f3cb6f5c7b4b,episode:5a270f49c6cb70baa3e2da3f14ee4872a0e7fede3d61462d51854ce2d5dc75fc,idna-compatibility,COMPLETED_SUBGOAL,29,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/71102147f8e45212ab2b4e83e617dcc8da5e616f1a9b2e12eaa6f3cb6f5c7b4b.json
swebench--psf__requests-863,RESOLVED,3722d79b170f1bc86fc29ff17d44121510fd49bd13a6cb7ddf4b6c6b55f558d0,episode:b116d15b9c521bdd8eeca17f1cda2e77454529dff491b383c124072f5ad07570,hook-lists,PUBLIC_TEST_OBSERVATION,18,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3722d79b170f1bc86fc29ff17d44121510fd49bd13a6cb7ddf4b6c6b55f558d0.json
swebench--psf__requests-863,RESOLVED,2f27f61366e7aa59068c85420f90860a8d035691e70c3bd2d460cbf6f1abc609,episode:a8350a29e1c1e579f23139914fe258825d1d9dc584e81565f4b8dc7a5feb39f9,hook-lists,COMPLETED_SUBGOAL,19,,True,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2f27f61366e7aa59068c85420f90860a8d035691e70c3bd2d460cbf6f1abc609.json
swebench--psf__requests-863,RESOLVED,1c4efc7ae3d846d1ca978db30fcdf8b8c1b9b4194d5dbd8ed7e5bf50adfec0f7,episode:8cf56ad2b0a11197d1637028152ca8536c8c69f0152e0b49808358afab5e705c,session-hooks,PUBLIC_TEST_OBSERVATION,32,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1c4efc7ae3d846d1ca978db30fcdf8b8c1b9b4194d5dbd8ed7e5bf50adfec0f7.json
swebench--psf__requests-863,RESOLVED,bf0aca71c9ff3f83d1a9615ae93a9df1f070061b4d15ca32ab058d57626f23a5,episode:055c0e0cfb952aeba00a1794948c76e66491e038d4de27a2da7bc52eb466efeb,session-hooks,COMPLETED_SUBGOAL,40,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bf0aca71c9ff3f83d1a9615ae93a9df1f070061b4d15ca32ab058d57626f23a5.json
swebench--pydata__xarray-2922,UNRESOLVED,c7e7bb2e7919899ae81744a9ff7b4ab3b2a369ff33aef0de00e44dc7011feff8,episode:10930315ed2f63cea2da07cde6e07d6583f37d6354a481036efe3696eaedc661,weighted_api,PUBLIC_TEST_OBSERVATION,27,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c7e7bb2e7919899ae81744a9ff7b4ab3b2a369ff33aef0de00e44dc7011feff8.json
swebench--pydata__xarray-2922,UNRESOLVED,e40e8d215ebf82e13d2803450a838129f98cd281422f198d3bb812bef2f77183,episode:f20e1c932cbc1448b9f6cf9b8972352ffac6361792f7cb3b526f8f7ac36d9400,weighted_api,COMPLETED_SUBGOAL,29,,False,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e40e8d215ebf82e13d2803450a838129f98cd281422f198d3bb812bef2f77183.json
swebench--pydata__xarray-2922,UNRESOLVED,d781e2915a6a0b0190016cae76ba8681f6f12d194e4e87e6ff950b636bd5f121,episode:aa5ab22af52db258ca7b79a15f3f14747b645be4315d2a58f354ba7880c5f4b8,weighted_edges,PUBLIC_TEST_OBSERVATION,44,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d781e2915a6a0b0190016cae76ba8681f6f12d194e4e87e6ff950b636bd5f121.json
swebench--pydata__xarray-2922,UNRESOLVED,51981b0df3370956aa2381e80a577c1f2152d9dc3f7620be1ec6a5238f9e94d0,episode:574cf1091a4d116de3bb57b5e114a6dc8525be558276ace6ac6917630f466c29,weighted_edges,PUBLIC_TEST_OBSERVATION,46,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/51981b0df3370956aa2381e80a577c1f2152d9dc3f7620be1ec6a5238f9e94d0.json
swebench--pydata__xarray-2922,UNRESOLVED,640339dfd44a989b5cc3986ede190a5ce54122f3ffc080230835cd44f20a9585,episode:a6e75124dda3d5829e91a25118179bcb1ccbfdfcdb639dce93c5b86a06c94e0d,weighted_edges,PUBLIC_TEST_OBSERVATION,49,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/640339dfd44a989b5cc3986ede190a5ce54122f3ffc080230835cd44f20a9585.json
swebench--pydata__xarray-2922,UNRESOLVED,fda5acfe7b30f7e1c309b8aea5d73cd9b8262852d52201f43ea8402f4b993d9f,episode:47e5b1b31c7caec0531e48282d54966d903ca11d35429a88774de28e831582bc,weighted_edges,PUBLIC_TEST_OBSERVATION,53,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/fda5acfe7b30f7e1c309b8aea5d73cd9b8262852d52201f43ea8402f4b993d9f.json
swebench--pydata__xarray-2922,UNRESOLVED,b52ba8bcbaf4a2d8bcfe7cf8935ba1232cb157c92f45a5dd4cc2acf66b0ecdbc,episode:0d8206e83868d06b9a52bdeb56f92c17d9f6474a13823ea540c52e7fee230f6a,weighted_edges,PUBLIC_TEST_OBSERVATION,58,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b52ba8bcbaf4a2d8bcfe7cf8935ba1232cb157c92f45a5dd4cc2acf66b0ecdbc.json
swebench--pydata__xarray-2922,UNRESOLVED,de92c3fd737a0965ec060cb4272509cd01228f8e54f964fac0d7f8e66850851a,episode:191fd66b84d38a92e51d9aa9902ffca3f8273b9539aad53c97e60efafb93a40d,weighted_edges,PUBLIC_TEST_OBSERVATION,61,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/de92c3fd737a0965ec060cb4272509cd01228f8e54f964fac0d7f8e66850851a.json
swebench--pydata__xarray-2922,UNRESOLVED,217f204899c02dd755c05e14c794a68b7a9b48340842865c7ecf44527f3c7845,episode:286a1516c74a2701c13925915ea98455eefb8aad86227c5e60b63059f07eb52b,weighted_edges,PUBLIC_TEST_OBSERVATION,66,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/217f204899c02dd755c05e14c794a68b7a9b48340842865c7ecf44527f3c7845.json
swebench--pydata__xarray-2922,UNRESOLVED,1552d87a9db61e65abbc2a742d6d8e9982429c9c8bace8d0cbec1470d5351d0d,episode:93b3843f3f3112d68c3c383fa7ab5277433b08d6fd6330f3f21582808b53e3d1,weighted_edges,COMPLETED_SUBGOAL,74,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1552d87a9db61e65abbc2a742d6d8e9982429c9c8bace8d0cbec1470d5351d0d.json
swebench--pydata__xarray-3114,RESOLVED,b9df52f0f9a12323e08c43a79758152d7ea9239f507524e1f83ee7eff0d11f69,episode:60ffcfc0797240650908b0ab96e6cb46659b9114afd472ba9e209ee0f3f451c3,expansion-write-safety,PUBLIC_TEST_OBSERVATION,14,RED,False,False,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b9df52f0f9a12323e08c43a79758152d7ea9239f507524e1f83ee7eff0d11f69.json
swebench--pydata__xarray-3114,RESOLVED,d9b16fbb66ee410b1f554ce15c55d23f21dfdb178f27521b75d7f466f01330e5,episode:ac48fc90d2a1a3faf001eb1beb4bb2a386fae25947e7fad893af0a81f1df74b2,expansion-write-safety,PUBLIC_TEST_OBSERVATION,16,GREEN,True,False,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d9b16fbb66ee410b1f554ce15c55d23f21dfdb178f27521b75d7f466f01330e5.json
swebench--pydata__xarray-3114,RESOLVED,cf328627bfac9f4335267c70a6be8eb7f44db119296577332902a9a9e2251eef,episode:a5fc9125c491921aef0c4c9e1025b5cec39a257e04c1d54ac50e3e7b3a1c1446,expansion-write-safety,COMPLETED_SUBGOAL,23,,False,True,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/cf328627bfac9f4335267c70a6be8eb7f44db119296577332902a9a9e2251eef.json
swebench--pydata__xarray-3114,RESOLVED,e2263995f016906dbb951ff560324cba7fd35457303ddc04986abcce71dae666,episode:d1d0c65a085550f9f6e20c373b3561aa3e4c85be185d39df5f07d145e6e73977,assignment-compatibility,COMPLETED_SUBGOAL,34,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e2263995f016906dbb951ff560324cba7fd35457303ddc04986abcce71dae666.json
swebench--pydata__xarray-3156,RESOLVED,f946e7f579b73c90d119b617822f063746095794186615c10f41cc9b51b60047,episode:2ea01ac0ea60099b0eb4dd704ae0b05f5446a65ded212ddd5b307cdf5f00a70a,empty-group-error,PUBLIC_TEST_OBSERVATION,10,GREEN,True,False,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f946e7f579b73c90d119b617822f063746095794186615c10f41cc9b51b60047.json
swebench--pydata__xarray-3156,RESOLVED,27207ebe91c5db8548b415de4581097c93d0b06b6850e640faaaf49c3f312fb4,episode:cd1f466c131eaf19362401731b7cd922acdd7249d19182666f108396d7d8af51,empty-group-error,COMPLETED_SUBGOAL,11,,True,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/27207ebe91c5db8548b415de4581097c93d0b06b6850e640faaaf49c3f312fb4.json
swebench--pydata__xarray-3156,RESOLVED,8e123ac50cc9d988104a945c8c4a3828a3602086e212f5245dfea44bdd68a097,episode:afcfe7db4cdc9b31e1d8360d8b7332ad97b9a21131f136f0312bc51aecce5616,grouping-invariants,PUBLIC_TEST_OBSERVATION,13,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8e123ac50cc9d988104a945c8c4a3828a3602086e212f5245dfea44bdd68a097.json
swebench--pydata__xarray-3156,RESOLVED,0ecf69211e527804f20a468741c465b16e5714379e73b00e8c41223ede14b912,episode:0859be69e73179277b194f36ee2552ef2cb931c7b1f0abcf79a25063b2582f38,grouping-invariants,PUBLIC_TEST_OBSERVATION,19,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0ecf69211e527804f20a468741c465b16e5714379e73b00e8c41223ede14b912.json
swebench--pydata__xarray-3156,RESOLVED,b7f1315f63bfb507d5295cdb07b301506deca2b55bd1fc3541a8f3035eab13a1,episode:564bd020aadd4cc2e1449f662048e34c501fe973dc9d217c078c184943100133,grouping-invariants,COMPLETED_SUBGOAL,27,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b7f1315f63bfb507d5295cdb07b301506deca2b55bd1fc3541a8f3035eab13a1.json
swebench--pydata__xarray-3635,RESOLVED,66a12c644628a52e6b971cf0968d5ae0a126f50966d5b6d0689670eadc199c8a,episode:6c3a7353485d89fbdb6e42d9966b20e5f2c48acf8526d012cf78b8d483e188b6,quantile-range,PUBLIC_TEST_OBSERVATION,11,RED,False,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/66a12c644628a52e6b971cf0968d5ae0a126f50966d5b6d0689670eadc199c8a.json
swebench--pydata__xarray-3635,RESOLVED,277af8a14ee4044b8389befd453560ed70fe1965eb874b37e86b266fd0823227,episode:f9414ab36249ce1f81c67e86b77d8215f146aecc14d2a6da3b3f04960ed3d48d,quantile-range,PUBLIC_TEST_OBSERVATION,13,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/277af8a14ee4044b8389befd453560ed70fe1965eb874b37e86b266fd0823227.json
